2025-06-30 03:24:29,tabCreated,"{'type': 'tabCreated', 'tabId': 1426749928, 'url': 'unknown', 'windowId': 1426749878, 'timestamp': 1751235869742}"
2025-06-30 03:24:29,tabSwitched,"{'type': 'tabSwitched', 'fromTab': None, 'toTab': 1426749928, 'timestamp': 1751235869743}"
2025-06-30 03:24:29,tabHighlighted,"{'type': 'tabHighlighted', 'windowId': 1426749878, 'tabIds': [1426749928], 'timestamp': 1751235869743}"
2025-06-30 03:24:29,tabUpdated,"{'type': 'tabUpdated', 'tabId': 1426749928, 'url': 'chrome://newtab/', 'windowId': 1426749878, 'timestamp': 1751235869751}"
2025-06-30 03:24:30,tabRemoved,"{'type': 'tabRemoved', 'tabId': 1426749879, 'windowId': 1426749878, 'isWindowClosing': False, 'timestamp': 1751235870610}"
2025-06-30 03:24:30,tabHighlighted,"{'type': 'tabHighlighted', 'windowId': 1426749878, 'tabIds': [1426749928], 'timestamp': 1751235870610}"
2025-06-30 03:24:44,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 2415493120, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 7133986816, 'system_cpu_percent': 7.1, 'net_bytes_sent_delta': 90744, 'net_bytes_recv_delta': 319832}"
2025-06-30 03:24:51,tabDuration,"{'type': 'tabDuration', 'tabId': 1426749928, 'duration': 21469, 'timestamp': 1751235891212}"
2025-06-30 03:24:53,periodicBrowserStats,"{'type': 'periodicBrowserStats', 'windowCount': 1, 'tabCount': 2, 'timestamp': 1751235893036}"
2025-07-04 14:54:18,resourceUsage,"{'type': 'resourceUsage', 'chrome_memory_bytes': 1502281728, 'chrome_cpu_percent_sum': 0.0, 'chrome_process_count': 0, 'system_memory_used_bytes': 5572050944, 'system_cpu_percent': 0.0, 'net_bytes_sent_delta': 37335, 'net_bytes_recv_delta': 0}"
2025-07-04 14:54:21,windowCreated,"{'type': 'windowCreated', 'windowId': 1426750559, 'focused': False, 'state': 'normal', 'timestamp': 1751622861121}"
2025-07-04 14:54:21,tabCreated,"{'type': 'tabCreated', 'tabId': 1426750560, 'url': 'unknown', 'windowId': 1426750559, 'timestamp': 1751622861121}"
2025-07-04 14:54:21,tabHighlighted,"{'type': 'tabHighlighted', 'windowId': 1426750559, 'tabIds': [1426750560], 'timestamp': 1751622861122}"
2025-07-04 14:54:21,windowFocused,"{'type': 'windowFocused', 'windowId': 1426750559, 'timestamp': 1751622861122}"
2025-07-04 14:54:21,tabSwitched,"{'type': 'tabSwitched', 'fromTab': None, 'toTab': 1426750560, 'timestamp': 1751622861121}"
2025-07-04 14:54:21,tabUpdated,"{'type': 'tabUpdated', 'tabId': 1426750560, 'url': 'chrome://newtab/', 'windowId': 1426750559, 'timestamp': 1751622861133}"
2025-07-04 14:54:21,tabCreated,"{'type': 'tabCreated', 'tabId': 1426750561, 'url': 'unknown', 'windowId': 1426750559, 'timestamp': 1751622861631}"
2025-07-04 14:54:22,tabUpdated,"{'type': 'tabUpdated', 'tabId': 1426750561, 'url': 'https://app.skipper.co/', 'windowId': 1426750559, 'timestamp': 1751622862121}"
2025-07-04 14:54:22,tabTitleChanged,"{'type': 'tabTitleChanged', 'tabId': 1426750561, 'title': 'Skipper', 'windowId': 1426750559, 'timestamp': 1751622862131}"
2025-07-04 14:54:24,tabRemoved,"{'type': 'tabRemoved', 'tabId': 1426750560, 'windowId': 1426750559, 'isWindowClosing': True, 'timestamp': 1751622864220}"
2025-07-04 14:54:24,tabRemoved,"{'type': 'tabRemoved', 'tabId': 1426750561, 'windowId': 1426750559, 'isWindowClosing': True, 'timestamp': 1751622864220}"
2025-07-04 14:54:24,windowFocused,"{'type': 'windowFocused', 'windowId': 1426750411, 'timestamp': 1751622864221}"
2025-07-04 14:54:24,windowRemoved,"{'type': 'windowRemoved', 'windowId': 1426750559, 'timestamp': 1751622864238}"
2025-07-04 14:54:27,tabReloaded,"{'type': 'tabReloaded', 'tabId': 1426750499, 'timestamp': 1751622867231}"
2025-07-04 14:54:27,tabDuration,"{'type': 'tabDuration', 'tabId': 1426750560, 'duration': 3010, 'timestamp': 1751622867231}"
2025-07-04 14:54:27,tabSwitched,"{'type': 'tabSwitched', 'fromTab': 1426750560, 'toTab': 1426750499, 'timestamp': 1751622867231}"
2025-07-04 14:54:27,tabHighlighted,"{'type': 'tabHighlighted', 'windowId': 1426750411, 'tabIds': [1426750499], 'timestamp': 1751622867231}"
2025-07-04 14:54:31,tabReloaded,"{'type': 'tabReloaded', 'tabId': 1426750502, 'timestamp': 1751622871627}"
2025-07-04 14:54:31,tabDuration,"{'type': 'tabDuration', 'tabId': 1426750499, 'duration': 4397, 'timestamp': 1751622871628}"
2025-07-04 14:54:31,tabSwitched,"{'type': 'tabSwitched', 'fromTab': 1426750499, 'toTab': 1426750502, 'timestamp': 1751622871628}"
2025-07-04 14:54:31,tabHighlighted,"{'type': 'tabHighlighted', 'windowId': 1426750411, 'tabIds': [1426750502], 'timestamp': 1751622871628}"
2025-07-04 14:54:31,tabUpdated,"{'type': 'tabUpdated', 'tabId': 1426750502, 'url': 'https://dragonball.fandom.com/wiki/Gogeta', 'windowId': 1426750411, 'timestamp': 1751622871684}"
2025-07-04 14:54:36,tabDuration,"{'type': 'tabDuration', 'tabId': 1426750502, 'duration': 5332, 'timestamp': 1751622876960}"
